aae_text,sae_text,aae_perplexity,sae_perplexity,perplexity_difference,perplexity_ratio
"""Yall cute and all but remember if she would cheat on him with you, she'll cheat on you too.""","You all are attractive and everything, but remember: if she would cheat on him with you, she will cheat on you too.",38.003849029541016,26.46310043334961,11.540748596191406,1.436107198597463
"""@__BeyondBeau lol so when we was walking on Beaconsfield, you and Michelle didn't try to jump them white boys??? & Shidddd I know that.""","""@__BeyondBeau lol so when we were walking on Beaconsfield, you and Michelle didn’t try to jump those white boys? And shoot, I know that.""",400.4173889160156,297.3744201660156,103.04296875,1.3465091876176642
"""This nigga said Dania, could at least said Deana. I would of know you tried.""","""This guy said Dania; he could have at least said Deana. I would have known you tried.""",224.97642517089844,104.19464874267578,120.78177642822266,2.15919366191743
"""I'm glad we don't have practice tmw, I don't have to worry about being tired when I come home.""","""I'm glad we don't have practice tomorrow; I don't have to worry about being tired when I get home.""",19.340307235717773,12.955981254577637,6.384325981140137,1.4927705478799154
@1NAMILLIE Lmaooo I'm gonna have another just not yet its too much work cleaning up,"@1NAMILLIE Lol, I’m going to have another one, just not yet. It’s too much work cleaning up.",265.6156311035156,63.05508041381836,202.56055068969727,4.212438226393993
I'm not a Lesbo or anything but this damn @rihanna girl got me thinking with them complex photos,"I'm not a lesbian or anything, but those complex photos of @rihanna really have me thinking.",169.50543212890625,48.320274353027344,121.1851577758789,3.507956740694426
"""ain sleep , but ima finna lay my ass down , cus im Real Mad !""","I haven’t slept, but I’m about to lie down because I’m really mad!",870.1978759765625,33.636993408203125,836.5608825683594,25.87026329661038
"""nie im jealous ,, cus they gone out on dates njunk !!!!! and im home all alone !""",I'm jealous because they're going out on dates and I'm home all alone!,811.3607788085938,32.50739288330078,778.853385925293,24.959269472065046
"""@_NoAssLeLe LMBOO , Im scared to tell him i like it , he might take it to the head !!""","""@_NoAssLeLe LOL, I'm afraid to tell him I like it; he might let it go to his head!""",183.68626403808594,110.8802490234375,72.80601501464844,1.6566184298455078
"""i didnt tell him to get it leelee ,,, he just showed up like that !!""","I didn’t tell him to get it, Leelee. He just showed up like that!",153.88246154785156,41.60921096801758,112.27325057983398,3.698278769720759
"""eww , HE said some bout it !! AIN GON SAY NUN BOUT IT NOMOE ... HMPH !!""","“Ew, he said something about it! I’m not going to say anything else about it anymore… Hmph!”",399.3244323730469,26.97801399230957,372.3464183807373,14.801846884907075
"""yeen gon have to adopt nothing , yu can have MINE in 8 moe months !!!!""","You won’t have to adopt anything, you can have mine in eight more months!",530.15380859375,93.43586730957031,436.7179412841797,5.673986059734988
"""and they GOTTA BE Talkn bout me , cus im the ONLY one said sum bout it !""","And they have to be talking about me, because I’m the only one who said something about it!",496.212646484375,25.139686584472656,471.07295989990234,19.73821928197216
"""thats all i could say , lmbooo !! and ain mad nomo , so shuddup""","That's all I could say, laughing my butt off! And I'm not mad anymore, so be quiet.",303.1362609863281,37.79684829711914,265.339412689209,8.020146510719336
"""@CoolAhhhBXT BITCH I WUN STUN YO RATCHET ASS AT NO FUCKING MOVIES , YU FUCKN WIT MY NIECE !! I GOTTA GET THAT HEAD NIE !!!!! (: BYE ,,,""","""@CoolAhhhBXT I would never take your rude self to the movies, especially since you’re messing with my niece! I need to handle that first. Goodbye.""",242.43499755859375,122.655029296875,119.77996826171875,1.9765597786602176
"""@CoolAss_CHATT ain finna play wit yo ass tonight !! LMBOOO , gon go to hell""","""@CoolAss_CHATT I am not going to play with you tonight! Laughing so hard, you’re going to go to hell.""",1112.7288818359375,113.56005096435547,999.168830871582,9.798594421071577
"""OOMF tweetn bout that Nigga ,, that nigga aint tweetn bout ha though, beggin Bitch !!!!!!!!""","One of my followers is tweeting about that guy, but he isn’t tweeting about her, though. Desperate woman!",266.4301452636719,49.858299255371094,216.57184600830078,5.34374716431929
"""i really really wish my Bf would brang me some food ,,, while he at that stankn ass ugly game !!""","I really, really wish my boyfriend would bring me some food while he’s at that stinky, ugly game!",262.56756591796875,51.181705474853516,211.38586044311523,5.130105835315958
tana is in trouble . he cant get on twitter for a whole month !,Tana is in trouble. He can't get on Twitter for an entire month!,175.56248474121094,59.92906188964844,115.6334228515625,2.929504971469208
@JamiesAppeal VICTORIALONG@FACEBOOK.COM THE CLOCK IS ME! FACEBOOK ME PLEASE! PEACE BE UNTO YOU AND YOUR FAMILY!,@JamiesAppeal victorialong@facebook.com I am the clock! Please add me on Facebook! Peace be unto you and your family!,101.28144836425781,112.04031372070312,-10.758865356445312,0.9039732664149328
"""@Mr_KanyeWest NO JOKE, SAME FURY! JUST SHOW IT DIFFERENT! I NEED MY THUNDER! I LUV MY THUNDER!""","@Mr_KanyeWest No joke, I have the same fury! I just show it differently! I need my thunder! I love my thunder!",77.8934555053711,78.71072387695312,-0.8172683715820312,0.9896168103744079
@JayZClassicBars IM NOT TAKEN A MURDER WRAP I HAVEN'T COMITTED! SELF DEFENSE I AM DEFINITELY WIT IT! IM D.O.A. SO STAY AWAY! O.K!,"@JayZClassicBars I am not taking responsibility for a murder I didn't commit! I am definitely okay with self-defense! I am dead on arrival, so stay away! Okay!",69.8064956665039,75.38285827636719,-5.576362609863281,0.9260261187043435
@JayZClassicBars AHHHH! THE MAGIC WORD'S TO MAKE THE SUPRA COME OUT! BETTA  BE ME & MY BEAU U REFERRING TOO! IF NOT I ZIZZLIN FURY HOT!,"@JayZClassicBars Ahhh! Those are the magic words to make the Supra appear! You’d better be referring to me and my partner! If not, I’ll be furious!",206.98599243164062,63.64472961425781,143.3412628173828,3.252209471014411
@lazofficial NOT TRYING TO HIT ON YOU! A FAN ALWAYS! PEACE BE STILL!  GONNA KEEP THE MOBLI CHANNEL'S FOR A TRIBUTE TO ME!#LASTRIGHTS!,"@lazofficial I am not trying to hit on you! I have always been a fan! Peace, be still! I am going to keep the mobile channels for a tribute to me! #LastRights!",159.5212860107422,78.0108413696289,81.51044464111328,2.0448604733655245
Im so excited for #contact the only thing that could make it better is listening to them with #TwistSwagEarphones @LilTwist !!,I am so excited for #contact! The only thing that could make it better is listening to them with #TwistSwagEarphones @LilTwist!,99.35133361816406,48.438228607177734,50.91310501098633,2.0510934539716397
if i was in the House of Representatives I would def vote no against this fiscal cliff deal..and wait on the new congress. the deal is dumb,"If I were in the House of Representatives, I would definitely vote no on this fiscal cliff deal and wait for the new Congress. The deal is stupid.",49.85573196411133,15.06430721282959,34.79142475128174,3.309527033652862
No i didn't misspell happiness out of ignorance that's how it is spelled in the title,"No, I didn’t misspell “happiness” out of ignorance; that’s how it is spelled in the title.",59.020912170410156,13.504523277282715,45.51638889312744,4.3704550659477945
I am losing respect for the History Channel....some of this stuff is just incorrect smh come one son,"I am losing respect for the History Channel. Some of this information is just incorrect, shaking my head. Come on, man.",138.93063354492188,47.03983688354492,91.89079666137695,2.9534675872467027
Through the years you learn to be honest with yourself and u realize more often then not the problem is and has been you... #notetoself,"Over the years, you learn to be honest with yourself and you realize that more often than not, the problem is—and has been—you. #notetoself",33.22394561767578,15.07325267791748,18.1506929397583,2.2041656388039796
@NaijaKing na they are national but some places require you to do early apps because you have to take the test to teach,"@NaijaKing Yes, they are national, but some places require you to apply early because you have to take the test to teach.",192.24607849121094,58.600379943847656,133.64569854736328,3.280628533047498
I'm really hype about attending the inauguration ball. I gotta get another tux  trying to be dumb fly,I’m really excited about attending the inauguration ball. I need to get another tuxedo—I’m trying to look extremely stylish.,214.8085479736328,39.62567138671875,175.18287658691406,5.420944061168128
I'm over being monitored like a newborn by people who aren't even my parents. #chillbruh,I am tired of being monitored so closely by people who are not even my parents. #chillbruh,57.179420471191406,29.921775817871094,27.257644653320312,1.9109634675172054
Morehouse '13 today is the day! Turn in your TFA application by 11:59 pm the  young men and women around the nation need you!,"Morehouse Class of 2013, today is the day! Submit your Teach For America application by 11:59 pm—the young men and women across the nation need you!",77.45171356201172,26.33835220336914,51.11336135864258,2.9406438551651033
@AllOnYoFace2x i dig it man. Yea i'm here til may then I move. where you at? Chicago?,"@AllOnYoFace2x I like it, man. Yeah, I'm here until May, then I move. Where are you? Chicago?",168.16067504882812,71.76268005371094,96.39799499511719,2.3432886693051027
It was a catch his hand was under the ball. Waste of a timeout coach,"It was a catch; his hand was under the ball. That was a wasted timeout, Coach.",172.9304962158203,47.806915283203125,125.12358093261719,3.617269493155923
@AmbiguouslyUrs I wanted the falcons to win. ATL would've be live for the next two weeks,@AmbiguouslyUrs I wanted the Falcons to win. Atlanta would have been lively for the next two weeks.,282.15203857421875,149.4044647216797,132.74757385253906,1.8885114250088164
@itsneshaaaa I'm still mad at u for leaving me but happy for you nonetheless. When u leave?,"@itsneshaaaa I'm still upset with you for leaving me, but I'm happy for you nonetheless. When did you leave?",100.00606536865234,31.523195266723633,68.48287010192871,3.1724596609728923
i should kept my 4S it withstood all the dropping and never messed up. this 5 however got a little wet and wants to stop working,"I should have kept my 4S; it withstood all the drops and never had any problems. This 5, however, got a little wet and now wants to stop working.",107.73069763183594,24.037181854248047,83.69351577758789,4.481835611390396
You really can't ever be just friends with someone you used to be in love with.,You really can never just be friends with someone you used to be in love with.,11.19396686553955,12.563943862915039,-1.3699769973754883,0.8909596371709965
Boi stars & rappers  do shit just to be kool smfh get yo life on track brains just gone.,"Boys, celebrities and rappers do things just to seem cool. Shaking my head. Get your life together—their minds are just gone.",264.4851379394531,56.21168899536133,208.2734489440918,4.705162621270441
@The_OneAnOnly1 hell yes cause it ant got cold yet shit crazy. Chi town stand up! !!!!!,"@The_OneAnOnly1 Hell yes, because it hasn’t gotten cold yet. This is crazy. Chicago, stand up!",1026.0009765625,171.2583465576172,854.7426300048828,5.990954585196337
@_SqweakDeezNutz & @Joyrd_Rufus need to get the problems off twitter cause nw I'm gtn mad tf,"@_SqweakDeezNutz and @Joyrd_Rufus need to take their problems off Twitter because now I'm getting mad, what the fuck.",520.2840576171875,160.8596954345703,359.4243621826172,3.23439663497817
@Joyrd_Rufus that hoe was tooo fuckin random imma need yu to eliminate n change that password thnxz,"@Joyrd_Rufus that was way too random. I’m going to need you to delete and change that password, thanks.",515.945068359375,77.76667785644531,438.1783905029297,6.634526285304258
Shout to jimmy for never disrespecting Chrissy... While Joey got his girl in the pool and his ex and BFF fighting I'm confused,"Shout out to Jimmy for never disrespecting Chrissy... Meanwhile, Joey has his girlfriend in the pool and his ex and best friend fighting. I'm confused.",181.37457275390625,66.59800720214844,114.77656555175781,2.723423423217011
"""Be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you. (Ephesians 4:32 NIV)""","Be kind and compassionate to one another, forgiving each other, just as in Christ God forgave you. (Ephesians 4:32 NIV)",2.655961036682129,2.4151930809020996,0.2407679557800293,1.099688905903167
Silk-freak me baby makes me cry even though it's a sexual song I CAN NOT LISTEN  to this song ever again in this lifetime,"Silk’s “Freak Me, Baby” makes me cry even though it’s a sexual song. I cannot listen to this song ever again in my life.",101.60185241699219,21.94065284729004,79.66119956970215,4.6307579416234805
I'm sorry I might have to skip my workout today just to take a nap I'm tired physically and mentally,"I’m sorry, but I might have to skip my workout today just to take a nap. I’m physically and mentally tired.",33.770118713378906,16.729095458984375,17.04102325439453,2.0186458255423867
Sometimes I wish I could rewind back to the summer of 2009 do it all over again but change one thing,"Sometimes I wish I could go back to the summer of 2009, do it all over again, but change one thing.",14.386784553527832,6.199840545654297,8.186944007873535,2.3205088014097517
I am determined to see @litebrite_26 tomorrow I just thought she should know that lol,"I am determined to see @litebrite_26 tomorrow; I just thought she should know that, lol.",174.60813903808594,124.78133392333984,49.826805114746094,1.399312970522959
Not me. Ain nobody got time fa that @coolandrude: Who fuckin wit Gucci tonight??? #Pure,Not me. Nobody has time for that. @coolandrude: Who’s hanging out with Gucci tonight??? #Pure,398.1995544433594,116.9579086303711,281.2416458129883,3.4046398324529954
Aite. Dont feel like it but gotta go soak my nails off UUUGGGHHH b bk later tweeps,"Alright. I don’t feel like it, but I have to go soak my nails off. Ugh. Be back later, Twitter friends.",316.89068603515625,38.78349304199219,278.10719299316406,8.170761867479241
"""I gotta feeling I'm gne spazz on sumbdy ass, so I advise mfs to not say shit to me""","I have a feeling I'm going to lose my temper with someone, so I advise people not to say anything to me.",131.7646942138672,11.758184432983398,120.00650978088379,11.206210870808274
"""i kno it's niggas that don't like me , but ion give a damn .""","I know there are people who don't like me, but I don't care.",105.12422943115234,6.009765625,99.11446380615234,17.492234471481964
"""your eyes may look , your teeth may grit but don't be fucking with my shit .""","Your eyes may look, your teeth may clench, but don’t mess with my things.",152.9097900390625,44.74482345581055,108.16496658325195,3.4173738597957457
"""@YahbooDGAF hell if ian do em today , it wasn't gone get done . might as well .""","""@YahbooDGAF, if I didn’t do them today, they wouldn’t have gotten done. Might as well.""",448.88690185546875,53.64021682739258,395.2466850280762,8.368476646914571
@Iamlegend706 @ree_yay @becoolmann @ivan_ooze96 hicks you get yo fucking broke off 7/11 convient store slurpie machine handle head azz .,"@Iamlegend706 @ree_yay @becoolmann @ivan_ooze96 Hicks, you need to get your broke, 7/11 convenience store Slurpee machine handle-looking head out of here.",796.6190185546875,212.7948760986328,583.8241424560547,3.7436005657647775
@PAB_FOE_1300 @iamlegend706 @becoolmann @ree_yay @ivan_ooze96 snacks get yo fucking roasted chestnut nipples azz outta here .,"@PAB_FOE_1300 @iamlegend706 @becoolmann @ree_yay @ivan_ooze96 Snacks, get your fucking roasted chestnut-nippled ass out of here.",651.3383178710938,372.75640869140625,278.5819091796875,1.7473564576868672
@Iamlegend706 @pab_foe_1300 @becoolmann @ree_yay @ivan_ooze96 get yo fucking heavy d rolled over ankle sweat smelling azz .,"@Iamlegend706 @pab_foe_1300 @becoolmann @ree_yay @ivan_ooze96 get your fucking heavy D, rolled-over ankle, sweat-smelling ass.",1015.110595703125,624.2057495117188,390.90484619140625,1.6262435847429941
ohhh yeahh i'm still mad at Macy bout yesterday -_- . wouldn't let me use the screen protecter for like 5sec .,"Oh yeah, I’m still upset with Macy about yesterday -_-. She wouldn’t let me use the screen protector for even five seconds.",112.91614532470703,52.27711486816406,60.63903045654297,2.159953654853879
@_DIVINE_BEAUTY_ you a real nigga naw u might be looking at a picture if me. Lol,"@_DIVINE_BEAUTY_ you’re a real one, no, you might be looking at a picture of me. Lol",191.16339111328125,64.55402374267578,126.60936737060547,2.9612931933614814
I blame Tyler for everything that happened that she blamed on lol I love you tho lol,"I blame Tyler for everything that happened that she blamed on me, lol. I love you though, lol.",269.9634704589844,58.63557052612305,211.32789993286133,4.604090452888346
@KiKeyB you are a mess lmao !! Boo loving to the MAX . . .,"@KiKeyB you are so funny, haha! You're really showing a lot of affection for your significant other.",489.3642578125,72.57135009765625,416.79290771484375,6.743215568595359
This sht ain't gone work... I need someone who gone be there whenever I need them so that means 24/8 _ thick&&thick and whenever I'm sick.,"This stuff isn’t going to work... I need someone who will be there whenever I need them, so that means 24/8—through thick and thin and whenever I’m sick.",133.1977996826172,29.841869354248047,103.35593032836914,4.463453616174224
Some ppl need to be trigger happy cause they miss shots of being great by being gun shy,Some people need to be more willing to take risks because they miss opportunities to be great by being too hesitant.,131.91078186035156,19.10521697998047,112.8055648803711,6.904437777313661
Stop it 5 you know you ain't change but believe the lies cause it will help you sleep in the morning,"Stop it, you know you haven’t changed, but go ahead and believe the lies if it will help you sleep at night.",97.00170135498047,14.89987850189209,82.10182285308838,6.510234384975859
@Bigdukeslab  lolah forgot to tell you that her baby daddy is John legends bother and she screwed @treysongz she's a industry HOE...,"@Bigdukeslab  Haha, I forgot to tell you that her child's father is John Legend's brother and she slept with @treysongz. She's an industry promiscuous woman...",334.7742919921875,67.0693130493164,267.7049789428711,4.991467435278877
"""@_FUCKtheseHO3S: i loveee a girl wit a phat ass !oh yeaaa I gotta phattyyy :) lol""","""@_FUCKtheseHO3S: I love a girl with a big butt! Oh yeah, I have a big one too :) lol""",218.851806640625,66.59769439697266,152.25411224365234,3.2861769258272306
Wholetime beginin of tha game no cowboy fans was on my tl buhh now they wanna tlk shittt Park it,"The whole time at the beginning of the game, there weren’t any Cowboys fans on my timeline, but now they want to talk trash. Stop it.",1087.7525634765625,28.673770904541016,1059.0787925720215,37.93545561544181
Ima exit twitter till this shit die down hell cowboys are out tha cutt right now tlkin Bigg shitt,"I’m going to leave Twitter until this situation calms down. Cowboys are coming out of nowhere right now, talking a lot of trash.",1127.86083984375,27.442424774169922,1100.41841506958,41.09916850005706
Im fckin hungry and ijust ate hell that shitt aint do nuffin to my stomach lawd,"I'm really hungry and I just ate. That meal didn't do anything for my stomach, Lord.",147.1651153564453,30.20359230041504,116.96152305603027,4.872437486663567
Its lik I cant hve friends without sme extra shitt goin on iont do this shitt at allllll,It's like I can't have friends without some extra stuff going on. I don't do this at all.,257.3968811035156,21.00316047668457,236.39372062683105,12.255149951801288
@b_beasley22 lol who are yu subtweetin so I can understand whats goin on in this convo lol shittttt,@b_beasley22 lol who are you subtweeting so I can understand what’s going on in this conversation lol sheesh,136.00564575195312,92.36038970947266,43.64525604248047,1.4725538315696836
"""I Know Its The New Year , But Can We Leave Fireworks July 4th . #Thankxxx !!!""","I know it’s the new year, but can we leave fireworks for July 4th? #Thanks",219.8275146484375,24.20633888244629,195.6211757659912,9.081402838983214
@TrustIn_KEYsus ---> *scratch head* Monkey ?? .....o_O . I Like Golden Money Better . Lol .,@scratch head* Monkey? .....o_O. I prefer Golden Money. Lol.,4105.56591796875,2245.556396484375,1860.009521484375,1.828306750343207
I Fucking Love Sex !!!!! So Sue Il Just Fuck The Jury Nd Get Off .,"I absolutely love sex! So if I’m sued, I’ll just sleep with the jury and get acquitted.",2263.968505859375,50.6691780090332,2213.299327850342,44.68137425587917
"""I Can't Get With Craig's List , Its Like Paying For Handy Downs .....But You Don't Know Wtf Its Been Thru Before You Got It .""","I can’t get on board with Craigslist; it’s like paying for hand-me-downs, but you have no idea what they’ve been through before you got them.",206.7535858154297,16.4180850982666,190.3355007171631,12.59303899193813
Im Perfect In A Relationship Because No Matter What I Except My Lover For Who They Are .,"I’m perfect in a relationship because no matter what, I accept my lover for who they are.",187.349609375,19.1826229095459,168.1669864654541,9.766631511156314
Why My Tweets Telling My Location ??? TF Maybe I Want My Town To Be Anonymous Bitch !!!,"Why are my tweets showing my location? What the fuck, maybe I want my town to be anonymous, bitch!",481.4696350097656,62.17075729370117,419.29887771606445,7.744310282971987
"""Deborah And Her B.E.T Slogan We Got You Does Not Mean Shit !! You Got Me DEBORAH YOU DON'T HAVE SHIT FOR ME !!!!""","Deborah and her BET slogan, ""We Got You,"" doesn’t mean anything! You say you’ve got me, Deborah, but you don’t have anything for me!",119.512451171875,29.77372932434082,89.73872184753418,4.01402356654631
If I had sum to say I would say it but quite frankly i really don't care bout da situation. But if u got sum to say to me my nigga tell me,"If I had something to say, I would say it, but quite frankly I really don't care about the situation. But if you have something to say to me, my friend, tell me.",37.409908294677734,9.443761825561523,27.96614646911621,3.9613354281574495
Can't say nun tho cuz this the 1st problem since I had it... n daz been like a year n sum change,I can't say anything though because this is the first problem I've had since I got it... and that's been like a year and some months.,143.812255859375,17.140424728393555,126.67183113098145,8.390238756519627
Yu fuk! lol@DreamgirlDani: Fi all a d ppl dem weh seh dem wuda cheat pan dem lover wid a celebrity I hope the person lef unu a mawning -_-,"You’re messed up! lol @DreamgirlDani: For all the people who say they would cheat on their partner with a celebrity, I hope your partner leaves you in the morning -_-",404.9845886230469,59.2852897644043,345.6992988586426,6.831114265147865
Yow mi can jus imaqine if yuh deh a mi house how mi an yuh woulda gwaan ja knw mi well lock in ti zip@DreamgirlDani: Shake yo tambourine,"Wow, I can just imagine if you were at my house, how you and I would be acting. You know I’m really into it. @DreamgirlDani: Shake your tambourine",347.936767578125,40.344764709472656,307.59200286865234,8.624087166789995
Lmfaoo well its pass ur floor time @Imaaki_DMS: @Prettii_inPinkk Funny!! I Dont EVen Have Bed,"Lmfao, well it's past your bedtime. @Imaaki_DMS: @Prettii_inPinkk Funny! I don't even have a bed.",1546.218994140625,138.68936157226562,1407.5296325683594,11.148793076929339
Damn that's messed up yo ... She needs to see the Dr & leave the classroom @Jasmine_Jamaica: @Prettii_inPinkk yea,"Wow, that's really messed up... She needs to see the doctor and leave the classroom. @Jasmine_Jamaica: @Prettii_inPinkk yeah",192.22434997558594,86.57457733154297,105.64977264404297,2.22033252601916
Yess it connect almost lick out meh eye 'blind mi :D @ZJICE: @Prettii_inPinkk hahahahha me throw stone inna the pen,"Yes, it connected almost knocked out my eye, blinded me :D @ZJICE: @Prettii_inPinkk hahahaha I threw a stone into the pen.",945.3870849609375,268.8150939941406,676.5719909667969,3.5168675646671246
&nnd its qne snow like 1-3 I heard we bout tu die in the mf tomor,And it’s only going to snow like 1-3 inches; I heard we’re about to die in the motherf***er tomorrow.,859.4972534179688,34.92356491088867,824.5736885070801,24.61081094129625
@ZJICE yuh jus a tease mi wid d chune dem suh ...mek d waist line a move like yuh CD dem,@ZJICE you’re just teasing me with those songs ...making my waist move like your CDs do,457.0773620605469,467.4273681640625,-10.350006103515625,0.9778575094047919
@itsLatondra mi nah bill cuz d fukka deh pon BB a chat ow him a gallis cuz him did a chat to mi an kav at the sametime ...,"@itsLatondra I’m not upset because that guy is on BB talking about how he’s a player, since he was talking to me and Kav at the same time…",761.043701171875,94.47029876708984,666.5734024047852,8.055904459963411
Then these bxtches be askinq me y I'm qoinq back home July ... Tfs wronq wit yu! #Food,Then these people ask me why I'm going back home in July... What’s wrong with you! #Food,334.32220458984375,87.25504302978516,247.0671615600586,3.8315516557102653
@tunko_dymond a hear yuh one dutty niqerian bwoi deh ya vex cuz mi tell him mi nuh chat tu niqerian boys,@tunko_dymond I heard that one dirty Nigerian boy is here upset because I told him I don’t talk to Nigerian boys.,226.96875,136.19851684570312,90.77023315429688,1.6664553715891697
@sassy_babyice a nuh jokinn tinq man mah a try get flat belly fi cum a ja suh cyaa gwaan like d swine @tunko_dymond -___-,"@sassy_babyice I’m not joking, I’m really trying to get a flat stomach before coming to Jamaica so I can’t be acting like a pig @tunko_dymond -___-",545.8099975585938,80.46582794189453,465.3441696166992,6.7831278384748686
@tunko_dymond nobody nah miss yuh suh it nuh mek much difference wedda yuh dead r alive,"@tunko_dymond Nobody really misses you, so it doesn’t make much difference whether you’re dead or alive.",203.34988403320312,60.98725128173828,142.36263275146484,3.334301509897581
I used this nose rinse shit in my nose where I squeeze liquid substance throuqh 1 nostril & it comes throuqh the other.... That shxt tickles,I used this nose rinse stuff in my nose where I squeeze liquid through one nostril and it comes out the other... That really tickles.,111.08314514160156,37.57756423950195,73.50558090209961,2.956102860568853
"""@HorseGangJAYPEE Kool Ass Nigga,Nigga I Can Trust Get Hi Wit All Day With Nigga That Brake Bread That's My Big Homie Love That Nigga No Gay""","""@HorseGangJAYPEE Cool guy, someone I can trust and get high with all day, someone who shares what he has. That’s my big homie—I love him (no homo).""",167.59127807617188,90.07793426513672,77.51334381103516,1.860514225191724
My family is on African. U know I tall u I an from African. U know that,My family is from Africa. You know I told you I am from Africa. You know that.,210.93019104003906,13.777115821838379,197.15307521820068,15.310184930411156
@KnowBetterBoy_ I know I seen that it wuz good did u see peso & long live!,@KnowBetterBoy_ I know I saw that it was good. Did you see Peso and Long Live?,699.9121704101562,185.12533569335938,514.7868347167969,3.7807476096599064
"""Huh im tired of putting money into this shitter ass car, its one thing after another all at the same time.""","Huh, I’m tired of putting money into this crappy car. It’s one thing after another, all at the same time.",69.36003112792969,17.463586807250977,51.89644432067871,3.9716944688092957
"""If you want a be in my life you better have a mother fucking purpose, I don't have to to play games and try to figure you out""","If you want to be in my life, you’d better have a real purpose. I don’t have time to play games or try to figure you out.",31.04694366455078,7.569129943847656,23.477813720703125,4.101784999712731
Learn as if you were going to live forever. Live as if you were going to die tomorrow.,Learn as if you were going to live forever. Live as if you were going to die tomorrow.,3.868093967437744,3.868093967437744,0.0,1.0
"""There is always some madness in LOVE, but there is also some reason in madness.""","There is always some madness in love, but there is also some reason in madness.",6.877675533294678,5.441460132598877,1.4362154006958008,1.2639393408566342
"""@OfficialGee_t: Man I wish we wasn't disqualified on 106.... We Won that shii you know it""","""Man, I wish we hadn't been disqualified on 106... We won that, you know it.""",220.64138793945312,64.15888977050781,156.4824981689453,3.438983884052125
I dnt have patients for all da nun sense thats y i think being single is the best option for me,"I don't have patience for all the nonsense, that's why I think being single is the best option for me.",250.14610290527344,18.438512802124023,231.7075901031494,13.566501029109999
TreeFoeeFivee Bitch Yea Yungest Boss In The City From Burleigh To Center We All Winners Young And Getting It,"345, bitch. Yeah, youngest boss in the city. From Burleigh to Center, we’re all winners—young and successful.",903.4894409179688,210.5887908935547,692.9006500244141,4.290301668404807
I Bet Bums Gone Be Wearing LO'S Somoas Levi's Plenty Shit I Put Money On It,"I bet broke people are going to be wearing low-top sneakers, Samoas, Levi's, and a lot of other things—I’d put money on it.",1208.268798828125,52.3392333984375,1155.9295654296875,23.085336188057273
"""I took my flight, I just landed. now I'm about to go smash this food.""",I took my flight and just landed. Now I’m about to go eat this food.,101.48908233642578,46.550636291503906,54.938446044921875,2.180186790592782
ESPN Analysts lookin stupid now.  Kobe had a better chance of winning a ring before Ray Lewis. #Smh,ESPN analysts look foolish now. Kobe had a better chance of winning a championship before Ray Lewis. #ShakingMyHead,217.97872924804688,99.24063110351562,118.73809814453125,2.1964665764839633
One thing I dislike is when my ex's downgrade. Hell you make me look bad lol js,"One thing I dislike is when my exes downgrade. It makes me look bad, honestly. Just saying.",302.9459533691406,43.6842041015625,259.2617492675781,6.9349083862169945
"""@cabrinna aaron goin text you soon as he get out the hospital, he dont have his phone yet""","""@cabrinna Aaron is going to text you as soon as he gets out of the hospital; he doesn't have his phone yet.""",139.17782592773438,38.77091979980469,100.40690612792969,3.589747848294161
@Raheem_DeVaughn now looking for da newly leaked raheem devaughn song i bet its smoking hot fire i'm sorry boo i gots to have it,"@Raheem_DeVaughn I'm now looking for the newly leaked Raheem DeVaughn song. I bet it's amazing. I'm sorry, but I have to have it.",65.70154571533203,15.156136512756348,50.545409202575684,4.334979805706654
"""@AloInDaBuildin ok ill get em together, i be trying to get rid of them but don't wanna drive to goodwill""","""@AloInDaBuildin Okay, I'll get them together. I try to get rid of them, but I don't want to drive to Goodwill.""",137.55975341796875,44.111080169677734,93.44867324829102,3.118485262406435
"""@Mr_QuenchYaGirl that nigga called me all kinda dumb misspelled shit, ole dumb ass, then blocked me""","""@Mr_QuenchYaGirl, that guy called me all kinds of dumb, misspelled things—such a dumbass—then blocked me.""",237.63706970214844,110.34400177001953,127.2930679321289,2.153602061645678
So I see love and hip hop on again... Imma check it out after the game,I see that Love and Hip Hop is on again. I’m going to check it out after the game.,93.53839874267578,20.315114974975586,73.2232837677002,4.604374568290535
"""Some of you bitches can't be alone, u in love wit a new nigga every Monday""",Some of you can’t stand being alone; you’re in love with a new guy every Monday.,62.297855377197266,22.689855575561523,39.60799980163574,2.745625910651286
"""If you use his money to pay the bills, you don't get to say you paid the bills""","""If you use his money to pay the bills, you can't say that you paid the bills.""",16.230976104736328,15.40246868133545,0.8285074234008789,1.0537905604966336
Some shit should be off limits in basketball.... Niggas wives (KG) & niggas mommas (Delonte West),Some things should be off limits in basketball... people's wives (KG) and people's mothers (Delonte West).,81.53286743164062,38.95137023925781,42.58149719238281,2.0931963864384495
@GudDude83 she was ignant as hell in Cadillac records.... For some reason that attracted me,"@GudDude83 She was extremely ignorant in Cadillac Records... For some reason, that attracted me.",361.4159240722656,282.8336181640625,78.58230590820312,1.2778393403807469
People leave messages & if I know it ain't about money I don't even listen,"People leave messages, and if I know it isn’t about money, I don’t even listen to them.",79.15402221679688,21.027511596679688,58.12651062011719,3.764307623984169
another dude faked his death and went to his time share in FL to hide away,Another man faked his death and went to his timeshare in Florida to hide.,79.15557098388672,29.402387619018555,49.753183364868164,2.69214772655694
