sae_text,aae_text
"Only Lil girls get mad at u an wanna put yo bby in the middle like she cnt come ovr nomore an shit just cause u an ha not together.,""Only immature women get upset with you and want to put your child in the middle, saying she can’t come over anymore and such, just because you and her are no longer together.""","Only lil girls get mad at you an wanna put yo baby in the middle, talkin’ bout she can’t come over no more an shit, just ’cause you an her ain’t together no more."
"@TheRealAntonia  hot breath ass dnt let me bust u out lol in the bath room,""@TheRealAntonia Your breath is really hot, don’t make me expose you, lol, in the bathroom.""","@TheRealAntonia yo hot breath havin ass, don’t make me put you on blast lol, up in the bathroom"
"""""""@MoneJoyJr: Im a bit late but Y in the hell they shootin up sky...that's my question!who shooting mone"""""",""""""@MoneJoyJr: I'm a bit late, but why in the world are they shooting into the sky... that's my question! Who is shooting, Mone?""""""","""""""@MoneJoyJr: I’m a lil late, but why they out here shootin up in the sky... that’s what I wanna know! Who out here shootin, Mone?"""""""
"Why should I stop being cool with her because you have a problem with her....,Why should I stop being friendly with her just because you have a problem with her?",Why I gotta stop bein cool wit her just cuz you got a problem wit her… Why I gotta stop bein friendly wit her just cuz you got a problem wit her?
"@GwapsB4Niggas Hol Up Boo FREEZEEE! ! i juhh Askedd a questionnn!  Yeen gotta doo all dat reallyy! ! Cuhh Yhu cann gt it too,""@GwapsB4Niggas Hold up, boo, freeze! I just asked a question! You don’t have to do all that, really! Because you can get it too.""","@GwapsB4Niggas Hol up, boo, freeze! I jus' asked a question! You ain't gotta do all that, fr! Cuz you can get it too."
"When was the last time The Texans won the Super Bowl?!?!?! Is it Never??? Ok just wondering,""When was the last time the Texans won the Super Bowl? Was it never? Okay, just wondering.""","When the last time the Texans won the Super Bowl?! Was it ever? Aight, just askin."
"""""""I Havee ONE Date That I Hold On To Likee NO Other Because With That ONE Person I Still Feel Likee There's Chance, Unfinished Love"""""",""I have one date that I hold on to like no other because with that one person, I still feel like there’s a chance—unfinished love.""","I got this one date I hold on to like no other, ’cause with that one person, I still feel like there’s a chance—love ain’t finished yet."
"Stay'dd Up ALL Night Still Not Sleeping And Everybody Else Fell A Sleep On Meh..!! nniG It's Just Me && My Light Switch,""Stayed up all night, still not sleeping, and everyone else fell asleep on me. It's just me and my light switch.""","Been up all night, still ain’t get no sleep, everybody else knocked out on me. It’s just me and my light switch."
"Me an my gurl gne on half of a pill dnt know why but thats how it is then we take a flight bak to da crib an make love like two college kids,""My girlfriend and I are going to take half of a pill—I don’t know why, but that’s just how it is. Then we’ll take a flight back home and make love like two college students.""","Me an my girl finna pop half a pill—ion even know why, that’s just how it go. Then we gon hop on a flight back to the crib an make love like two college kids."
"Guess im going to da tity bar again tonite long as my strippers love me YEA YEA n my Future voice,""I guess I'm going to the strip club again tonight, as long as my strippers love me. Yeah, yeah—in my Future voice.""","Guess I’ma hit da tity bar again tonight, long as my strippers love me. Yea yea, in my Future voice."
"""""""Hello,hello who this? Hold on money calling my boy @thejuelzsantana  listening early my motivation! Thank you"""""",""Hello, hello, who is this? Hold on, money is calling. My friend @thejuelzsantana is listening early—my motivation! Thank you.""","Ayo, ayo, who dis? Hold up, money callin’. My boy @thejuelzsantana tunin’ in early—dat’s my motivation! Appreciate you."
"Didn't want to do it but had to she scared to let it be known!!!!,""I didn’t want to do it, but I had to. She’s scared to let it be known!""","Ain’t wanna do it, but had to. She scared to let it be known!"
"@rinnaiy by hook or by crook wake me up 7.30 my life is in ur hand,""@rinnaiy By any means necessary, wake me up at 7:30. My life is in your hands.""","@rinnaiy however you gotta do it, wake me up at 7:30. My life in yo hands."
"It's cool to dream those dreams that made you strong Kept you fresh and on your toes Forever eating the highs and lows nOf today,""It’s good to dream the dreams that made you strong, kept you sharp and alert, always experiencing the ups and downs of today.""","It’s cool to dream them dreams that made you strong, kept you sharp and on point, always ridin’ the ups and downs of today."
"""""""Either you getting paid, or you playing to pay. Either you on your grind, or you bullshitting everyday. Simple as that."""""",""Either you’re getting paid, or you’re working just to pay. Either you’re working hard, or you’re wasting time every day. It’s as simple as that.""","Either you gettin’ paid, or you playin’ just to pay. Either you on yo’ grind, or you bullshittin’ every day. Simple as that."
"I've been grinding hard and hard forever haters probably wonder when I'm gone stop never! most of it been good but I seen some bad weather.,""I have been working hard for a long time; haters probably wonder when I am going to stop—never! Most of it has been good, but I have experienced some tough times.""","I been grindin’ hard, hard fo’ever—haters prolly wonder when I’ma stop. Never! Most of it been good, but I done seen some bad weather."
"""""""You want it all, but it's more than you can see. You dnt know just how precious life can be. You can go blind chasing the light."""""",""You want everything, but there’s more to it than you realize. You don’t know just how precious life can be. You could lose sight of what matters by chasing after success.""","You want it all, but it’s more goin’ on than you see. You don’t even know how precious life really is. You can lose sight chasin’ after that shine."
"Money ain't a thang bitch that's a lie it only controls ery bitch that's alive. (Rick Ross),""Money isn’t a thing, but that’s a lie—it controls every person who’s alive. (Rick Ross)""","Money ain’t a thang, but that’s a lie—shit runnin’ every bitch that’s alive. (Rick Ross)"
"""""""@ItsJus_Love @Love_MyTweetss -___- I only do clear. If it aint clear, dont touch me. AND NO GLITTER"""""",""""""@ItsJus_Love @Love_MyTweetss -___- I only use clear. If it isn’t clear, don’t touch me. AND NO GLITTER.""""""","@ItsJus_Love @Love_MyTweetss -___- I only mess wit clear. If it ain’t clear, don’t touch me. AND NO GLITTER."
"""""""@ColorMe_Kayee: thank god for Jamirria & M&M cus i sure was finna go home lol dont forget. Practice tomorrow and thursday also"""""",""""""@ColorMe_Kayee: Thank God for Jamirria and M&M because I definitely was about to go home, lol. Don’t forget: practice is tomorrow and Thursday as well.""""""","@ColorMe_Kayee: thank God for Jamirria & M&M cuz I sho was bouta go home lol. Don’t forget, practice tomorrow and Thursday too."
"Girl call me jolly rancher cause I stay so hard you can suck me for a long time OH MY GAWD,""Girl, call me Jolly Rancher because I stay so hard you can suck me for a long time. Oh my God.""","Girl, call me Jolly Rancher cuz I stay hard, you can suck on me fuh a long time. Lawd!"
"cut it bk on && have a ass load of txt messages...epecially dem two from ya lil boo,Turn it back on and have a ton of text messages... especially those two from your little crush.",cut it back on && got a ass load of texts... specially them two from ya lil boo
"hey guys good morning...... God is working.... you might not see it.. but you will feel it soon,""Hello everyone, good morning. God is working. You might not see it, but you will feel it soon.""","hey y’all, good mornin… God workin, even if you can’t see it yet. you gon’ feel it real soon."
"I'm an old soul ...  Lol sitting here in the dark watching this corny BET blackstar movie,""I have an old soul... Lol, I'm just sitting here in the dark watching this corny BET Black Star movie.""","I got a old soul... lol, just sittin here in the dark watchin this corny BET Black Star movie."
"S/O to umes..... Mehn I love my school ... We was deep at Eden last night.... Seen niggaz I ain't seen since I graduated,""Shout out to UMES. Man, I love my school. We had a big group at Eden last night. I saw people I haven't seen since I graduated.""","S/O to UMES... Mane, I love my school. We was deep at Eden last night. Seen folks I ain't seen since I graduated."
"I'm off until freakin Monday... This shit is strange ... Haven't had these many days off in like 4 years,I’m off until freaking Monday… This is strange… I haven’t had this many days off in about four years.","I’m off til Monday, man… This shit feel weird… Ain’t had this many days off in like four years."
"Bitches be lying on twitter to to look good...idiot I know u in real life... Cuz we all know twitter ain't real,""People lie on Twitter to look good... Idiot, I know you in real life... Because we all know Twitter isn't real.""","Bitches stay lyin’ on Twitter tryna look good… fool, I know you in real life… Cuz we all know Twitter ain’t real."
"Lol bulbs for my headlights cost $99 a piece... Like this can't be real life,""Lol, the bulbs for my headlights cost $99 each... Like, this can't be real life.""","Lol, the bulbs for my headlights $99 each... Like, this can't be real life."
"@Just_CallMeDebs I like butt pics ... Wat u talkin bout... Lol men like that shit,""@Just_CallMeDebs I like pictures of butts ... What are you talking about... Lol, men like that stuff.""","@Just_CallMeDebs I like booty pics... What you talkin bout... Lol, dudes be lovin that shit."
"@_iJustThuggem_ That niggah that just told you that you was beautiful is ugly af BB,""@_iJustThuggem_ That guy who just told you that you were beautiful is really ugly, BB.""","@_iJustThuggem_ That dude who just told you you was beautiful ugly as hell, BB."
"""""""@_iJustThuggem_: Glad My Dude Aint No Here , He Wouldve Told Dudee Some Words #Kmsl"""""",""""""@_iJustThuggem_: I'm glad my friend isn't here; he would have said something to that guy. #Kmsl""""""","@_iJustThuggem_: Glad my dude ain’t here, he woulda said somethin’ to that dude. #Kmsl"
"I HATE WHEN I SAY SUM FUNNY A FEMALE GOTTA GO AND SAY IT TEW SOMEBODY ELSE A WEEK LATER... I BEE LIKE B***H STFU WHY YU STILLING LINES,""I hate when I say something funny and then a woman has to go and say it to someone else a week later... I’m like, “Girl, shut up, why are you stealing lines?”""","I HATE WHEN I SAY SUM FUNNY AN’ A FEMALE GOTTA TURN ‘ROUND AN’ SAY IT TO SOMEBODY ELSE A WEEK LATER… I BE LIKE, “GIRL, SHUT YO ASS UP, WHY YOU STEALIN’ MY LINES?”"
"""""""We all know Sophia stay lying... Even w/ a straight face... Talking about I'm lying, it really was randomly calling people."""""",""We all know Sophia is always lying... Even with a straight face... Saying that I’m lying, when it was really her randomly calling people.""","We all know Sophia stay lyin’… Even wit a straight face… Talkin’ ‘bout I’m lyin’, when it was really her callin’ folks out the blue."
"Its always funny to see arguments between these two on twitter where's Dob hes usually in them! @W1LLDAB3AST @j_sinclair92 @zachrobinson_13,It’s always funny to see arguments between these two on Twitter. Where’s Dob? He’s usually involved in them! @W1LLDAB3AST @j_sinclair92 @zachrobinson_13",It always be funny watchin these two go at it on Twitter. Where Dob at? He usually in the mix! @W1LLDAB3AST @j_sinclair92 @zachrobinson_13
"I swear sum of the things niggas say n will do to get a piece of pussy. No Thanks I'll pass.,""I swear, some of the things guys say and will do to get sex. No thanks, I'll pass.""","I swear, some of the stuff niggas be sayin’ and doin’ just to get some pussy. Nah, I’m good. I’ll pass."
"I felt bad an tried 2 help a nigga...but I ain't jumping outta window if he ain't jumpin out 4 me....point blank... Fuck a Friendship,I felt bad and tried to help someone... but I’m not going out of my way for him if he wouldn’t do the same for me. Period. Forget the friendship.",I was feelin bad an tried to help a nigga... but I ain’t jumpin out no window if he ain’t gon do the same for me. Point blank. Fuck a friendship.
"My bro @Dave_Newflow said things will come + my home girl miah said the same thing so they gotta be rite...,""My brother @Dave_Newflow said things will happen, and my friend Miah said the same thing, so they must be right...""","My bro @Dave_Newflow said stuff gon’ come thru, an’ my homegirl Miah said the same, so they gotta be right..."
"I can feel something is wrong here...I can feel it but no one believes me,""I can sense that something is wrong here...I can feel it, but no one believes me.""","I can feel somethin’ ain’t right here... I feel it, but don’t nobody believe me."
"""""""Mf's talkin bout Damn its 2013 already. The hell u thought came after 2012? 2012 Jr?!?!?"""""",""People are saying, “Wow, it’s already 2013.” What did you think came after 2012? 2012 Junior?!""","Mf's talkin bout “Damn, it’s 2013 already.” Like, what you thought came after 2012? 2012 Jr or sumn?!"
"@DubShakes DM me your math. I'll be there tonight but I need to shoot you a text,""@DubShakes Direct message me your number. I'll be there tonight, but I need to send you a text.""",@DubShakes DM me yo math. I’ma be there tonight but I gotta hit you up.
"""""""My Daddy Said  Yeaaa , Had To Tell That Lady I'm Grown Now Bttchhh  Ctfu"""""",""My dad said, """"Yeah."""" I had to tell that woman, """"I'm an adult now, bitch."""" Cracking up.""","My daddy said, “Yeaah.” Had to tell that lady, “I’m grown now, bitch.” I’m weak."
"""""""I Told Her Ugly Ass To Take Some Medicine , Use A Heating Pad & Drink Some Tea !"""""",""I told her unattractive self to take some medicine, use a heating pad, and drink some tea!""","I told her ugly ass go take some medicine, put a heating pad on, and sip some tea!"
"I'll Be Glad When My Cousin Drop That Baby So She Can Go Back To Her Old Self ! Lhh,I’ll be glad when my cousin has that baby so she can go back to her old self! Laughing hard.","I’ma be glad when my cousin drop that baby so she can get back to her old self! Lhh, I’ma be glad when my cousin have that baby so she can get back to her old self! Laughin hard."
"""""""Ohhh Lawwwdd , My Bestfriend Returns To School Tomorrow ! & Sht Bet Not Happen Cause I Don't Wannaa Have To Come Up There !"""""",""Oh Lord, my best friend returns to school tomorrow! And nothing better happen because I don’t want to have to come up there!""","Ohhh Lawd, my bestie goin’ back to school tomorrow! Ain’t nothin’ betta happen, ’cause I ain’t tryna have to come up there!"
"""""""@lexii2x Girllll , & No Youu Get Me Some Hot Wings . Ain't Youu Going To D&B ?"""""",""""""@lexii2x Girl, and no, you get me some hot wings. Aren’t you going to D&B?""""""","@lexii2x Girllll, nah, you the one who need to get me some hot wings. Ain’t you goin’ to D&B?"
"""""""I Love @lexii2x , She's Always There For Me ! She's Always The First Person To Text Me When Something's Wrong ! She's The Best Sstr !"""""",I love @lexii2x. She’s always there for me! She’s always the first person to text me when something’s wrong. She’s the best sister!",I love @lexii2x. She always got my back! She always the first one to hit me up when somethin’ goin’ on. She the best sis fr!
""""""" @ImFinessin_ : I mean I want her but ....  Youu Want Who JJ ? Lol"""""",""@ImFinessin_: I mean, I want her but... You want who, JJ? Lol""","@ImFinessin_: Ion gon’ lie, I want her but... Who you want, JJ? Lol"
"Cause When Youu Was @ The Vending Machine Youu Had $3 & I Just Asked Youu To Bring Me $3 ! Lhh,""Because when you were at the vending machine, you had $3, and I just asked you to bring me $3! Laughing hard.""","Cuz when you was at the vending machine, you had $3, an’ I just asked you to bring me $3! Lhh"
"""""""@x_SincerelyJas That Big Ass Bib , & Youu Gonn Catch Pneumonia Out The Ass !"""""",""""""@x_SincerelyJas That huge bib, and you're going to catch pneumonia like crazy!""""""","@x_SincerelyJas That big ass bib, & you gon’ catch pneumonia out the ass!"
"""""""Nigga ain't NEVER had his own crib , car or money lmao always lived off a BITCH #WeakAss"""""",""He has never had his own place, car, or money, always depended on a woman. #WeakAss""","Nigga ain’t neva had his own spot, whip, or bread, always leechin’ off a bitch. #WeakAss"
"""""""I'm not trying to be his main , I prefer to be the ONLY one"""""",I’m not trying to be his main girlfriend; I’d rather be the only one.","I ain’t tryna be his main, I wanna be the only one."
"& Any nigga that expect a BITCH to take care of him is weak af in my eyes,And any man who expects a woman to take care of him is extremely weak in my opinion.","& Any nigga that expect a bitch to take care of him weak as hell in my eyes, and any man who expect a woman to take care of him mad weak in my opinion."
"""""""BritneySpearsnIf I said I want your body now, would you hold it against me? Haha #BritneySpears"""""",""Britney Spears, if I said I want your body now, would you hold it against me? Haha #BritneySpears""","BritneySpearsn If I said I want yo body right now, you gon hold it against me? Haha #BritneySpears"
"""""""I stopped by this random church and it happen to be a white church, dis a first let me see how it go.."""""",I stopped by a random church and it happened to be a white church. This is a first—let me see how it goes.",I slid through this random church an’ it ended up bein’ a white church. This my first time—let me see how it go.
"""""""Im praying tues go thru so I can finally bubble, lord knows its been a struggle.."""""",I’m praying Tuesday goes through so I can finally succeed. Lord knows it’s been a struggle.","I’m prayin Tuesday come thru so I can finally come up, Lord know it’s been a struggle."
"@kennyp_212 Yea I Fuck Wit Ya Bra Why Ya Say Dat ? Ya Just Dont Kum Around No moe Bra,""@kennyp_212 Yeah, I mess with you, bro. Why did you say that? You just don’t come around anymore, bro.""","@kennyp_212 Yeah, I fuck wit you, bro. Why you say dat? You just don’t be comin’ ‘round no more, bro."
"Let Me Get off Twitter B4 I pull up On 8th In Smack Da Shit Out Of Keyara Slow Stupid Dumb Ass,""Let me get off Twitter before I go to 8th and slap Keyara’s slow, stupid, dumb ass.""","Lemme get off Twitter b4 I pull up on 8th n smack da shit outta Keyara slow, stupid, dumb ass."
"It's very rare that I get what I want. Now that it has happened I don't plan on loosing it no matter what,""It’s very rare that I get what I want. Now that it has happened, I don’t plan on losing it no matter what.""","It’s real rare I get what I want. Now that I got it, I ain’t plannin’ on losin’ it, no matter what."
"Where's my new friend ! I had fun with him last night playin the wii lol he's funny ! @AkA_Domo_,""Where is my new friend? I had fun with him last night playing the Wii, lol. He's funny! @AkA_Domo_""","Where my new friend at?! I had a good time wit him last night playin Wii, lol. He funny! @AkA_Domo_"
"I think domo just got up and cut the heat off ! I sure hope so !,I think Domo just got up and turned off the heat! I really hope so!",I think Domo just got up an’ cut the heat off! I sho’ hope so!
"Domo doin crazy shit right now and my ass gone watch every move she make !,""Domo is doing crazy things right now, and I’m going to watch her every move!""",Domo out here wildin right now and I’m finna watch her every move!
"I just be wantin to ask Wats the purpose but watever ! I can't control a mf,""I just want to ask what the purpose is, but whatever! I can't control anyone.""","I just be wanna ask what the purpose is, but whatever! I can't control nobody."
"I'm not use to Layin in the bed watchin tv either ! I'm use to my couches ! Shit 1 side on my room was a livin room,""I'm not used to lying in bed watching TV either! I'm used to my couches! Honestly, one side of my room was a living room.""","I ain’t used to layin in the bed watchin TV either! I’m used to my couches! For real, one side of my room was a whole livin room."
"I'm considering getting my 30inch back for my 21st but idk that shot was long as hell,""I’m considering getting my 30-inch hair again for my 21st birthday, but I don’t know—that style was really long.""","I’m thinkin’ bout gettin’ my 30 inch back for my 21st, but ion know—that joint was long as hell."
"""""""Lmao that moment when u goin back a forward with an adult an they say , mf who tf u think you talkin , then u be like huh nobody"""""",""""""Lol, that moment when you’re going back and forth with an adult and they say, ‘Who do you think you’re talking to?’ and then you’re like, ‘Huh? Nobody.’""""""","Lmaoo that moment when you goin back n forth wit a grown ass person an they like, “Who you think you talkin to?” an you just like, “Huh? Ain’t nobody.”"
"Shout out to nestboy vick he cold n that rapping sht keep drop.n them tracks im one em,Shout out to Nestboy Vick—he’s really talented at rapping. Keep releasing those tracks; I’m one of your fans.","Shoutout to Nestboy Vick—he cold wit that rappin shit. Keep droppin them tracks, I’m one of yo fans."
"""""""- Got A Redd Ass Bitcch Wit A Red Ass Pussy,  Nigga Try Me Dats A Dead Ass Pussy ! $$$"""""",""- I have a red-haired woman with a red vagina. If someone tries me, that’s a dead man!""","- Got me a redbone wit a red ass pussy. Nigga try me, das a dead ass nigga!"
"""""""Fake friends are like shadows, always near you at your brightest moments. But nowhere to be seen at your darkest hours.."""""",""""""Fake friends are like shadows; they are always near you during your brightest moments, but nowhere to be found during your darkest hours.""""""","“Fake friends be like shadows—they right there when you shinin’, but you can’t find ’em nowhere when times get hard.”"
"@itsMeekMill: I don't open up to people. People are quick to turn on you and use that shit against you.,@itsMeekMill: I do not open up to people. People are quick to turn on you and use that against you.",@itsMeekMill: I don't be openin' up to people. Folks quick to switch up on you and use that shit against you.
"@_StAndardsHiGH_: If you aint got a couple #haters you must not be doin somethin rite !!,""If you don't have a couple of #haters, you must not be doing something right!""","@_StAndardsHiGH_: If you ain’t got a couple #haters, you prolly ain’t doin somethin right!!"
"""""""@_StAndardsHiGH_: @Pretty_mama_20 tell her bad ass to eat before i whoop her lol i did she wont eat n oka lol"""""",""""""@_StAndardsHiGH_: @Pretty_mama_20 Tell her stubborn self to eat before I have to discipline her, lol. I did, but she won't eat. Okay, lol.""""""","@_StAndardsHiGH_: @Pretty_mama_20 Tell her hardheaded ass to eat ‘fore I gotta whoop her, lol. I done told her, but she still ain’t eatin. Aight, lol."
"Consider opening an account with PNC it's a really good bank look up their info,Consider opening an account with PNC. It’s a really good bank; look up their information.","You should think bout openin’ a account wit PNC, it’s a real good bank. Go head an’ look up they info."
"Yep all you fools out here that thought the weather wasn't gone drop freezing lol hahaha,""Yes, all of you who thought the weather wasn’t going to drop to freezing temperatures—lol, hahaha.""","Yeah, all y’all who thought it wasn’t finna get cold out here—lol, hahaha."
"Guess ima go see the boys nothing else to do music work and studio is my life im boring lol,""I guess I’m going to go see the guys since there’s nothing else to do. Music, work, and the studio are my life—I’m boring, lol.""","Guess I’ma go see the homies, ain’t nothin else to do. Music, work, and the studio my life—I’m boring, lol."
"GM yall wat it do!....   I need 2 buy some more sleep on da low! ...... MoneyBagLou,""Good morning, everyone, what's going on! I really need to get some more sleep on the low! ...... MoneyBagLou""","GM y’all, what it do! I swear, I needa cop some more sleep on da low! ...... MoneyBagLou"
"The only thing that will stop you from fulfilling your dreams is you...... OG LOU,The only thing that will stop you from fulfilling your dreams is yourself...... OG LOU","The only thing gon’ stop you from chasin’ your dreams is you...... OG LOU, The only thing gon’ stop you from chasin’ your dreams is yourself...... OG LOU"
"Let me take my ass 2 sleep.... Gotta do a few sessions 2 morrow.... all day type shit...... Money Bag Lou.,Let me go to sleep. I have a few sessions to do tomorrow—it's going to be an all-day thing. Money Bag Lou.",Lemme take my ass to sleep... Got a few sessions tomorrow... all day type shit... Money Bag Lou.
"Waking Up 2 a New Year and New Money and Surrounding Urself wit Real and Positive People Is A Good Feeling...,""Waking up to a new year and new money, and surrounding yourself with real and positive people, is a good feeling...""","Wakin up to a new year an new money, an keepin yaself round real ones an positive folks, that’s a good feelin..."
"Hol df u must accidentally sent that message cause u know not to talk to me like that #Subtweet,You must have accidentally sent that message because you know not to talk to me like that. #Subtweet","Hol up, you musta sent that message by accident, cuz you know better than to talk to me like that. #Subtweet"
"Man my dad come home.trippen bruh Idgaf if he turn my phone off turn em off,""Man, my dad came home tripping, bro. I don’t care if he turns my phone off—go ahead and turn them off.""","Man, my pops came home trippin, bruh. Ion care if he cut my phone off—go ‘head and cut it off."
"@Katt__Williams: Oomf black AS FUCK ! I clicked her Avi & thought my phone died.,@Katt__Williams: One of my followers is very Black! I clicked on her profile picture and thought my phone had turned off.",@Katt__Williams: Oomf Black as hell! I clicked her avi an’ thought my phone done turned off.
"@HollywoodLoyalT @Slim_Stallion lmaoo man bye bitch find sun safe too do before iruin yo fuckn life Shrimp,""@HollywoodLoyalT @Slim_Stallion lol man, goodbye. Find something safe to do before I ruin your fucking life, Shrimp.""","@HollywoodLoyalT @Slim_Stallion lmaoo man bye. Bitch, go find somethin safe to do ‘fore I fuck round an ruin yo whole life, shrimp."
"Oan:my granny alwys say baby u gone meet some of the grimmeyst niggas but they gone come in some of the Finest ways Dont Be Nobody's Fool,""On another note: My grandmother always says, “Baby, you’re going to meet some of the most deceitful people, but they will come in some of the finest ways. Don’t be anybody’s fool.”""","Oan: my granny always say, ""Baby, you gon’ meet some of the grimmiest niggas, but they gon’ come at you in some of the finest ways. Don’t be nobody fool."""
"One thing about it my nigga gotta job and a side hustle with his own shit Df ion want no Young Nigga He erbody Nigga,""One thing about it, my man has a job and a side hustle with his own things. I definitely don’t want a young guy who belongs to everybody.""","One thing bout it, my man got a job and a side hustle wit his own shit. Ion want no lil young dude that belong to everybody."
"She pregnant? Not yo business. She give head? Shit thats her. They broke? Not everybody got money. Mf's be worried about the wrong shit.,Is she pregnant? That’s not your business. Does she perform oral sex? That’s her choice. Are they broke? Not everyone has money. People really focus on the wrong things.","She pregnant? That ain’t yo business. She give head? Shii, that’s her. They broke? Not everybody got money like that. Mfs be worried bout the wrong shit."
"@IEatRiches_ its in his phone man Iswea ihad the time of my life the kool af,""@IEatRiches_ It's in his phone, man. I swear I had the time of my life, that was so cool.""","@IEatRiches_ it’s in his phone, mane. Ion even gon lie, I had the time of my life, that was mad cool."
"@IEatRiches_ hell yea Llf but u kno suh done with him u gtta call me tmmrw u gtta hear that Story Lmaoo,""@IEatRiches_ hell yeah lol but you know as soon as you’re done with him you have to call me tomorrow, you have to hear that story lmao""","@IEatRiches_ hell yea lol but you know soon as you done wit him you gotta call me tomorrow, you gotta hear that story lmaoo"
"Iain Been in No Relationship Since .... damn thats how long it been llf So Idgaf Dont Nobdy Deserve Me .,""I haven’t been in a relationship since… damn, that’s how long it’s been. So I don’t care—nobody deserves me.""","I ain’t been in no relationship since… damn, it’s been that long. Ion even care—ain’t nobody deserve me."
"""""""Df Brah I Kept Shit Amillion With You And You Still Mad , if anything u should respect me but i guess waddeva man"""""",""""""What the fuck, bro? I’ve always been completely honest with you and you’re still upset. If anything, you should respect me, but I guess whatever, man.""""""","What the fuck, bro? I always kept it a hunnid wit you and you still mad. If anything, you s’posed to respect me, but I guess it is what it is, man."
"""""""Woke up next Too somebody Iused To Hate , But That Hate Was Nun But Love I Love You B......."""""",""I woke up next to someone I used to hate, but that hate was nothing but love. I love you, B...""","Woke up next to somebody I used to hate, but that hate was really just love. I love you, B..."
"@FASTLife_Mal lmaoo man was u out there wen they gave me the strap? Man erbody was runnin ialmst shot dey ass,""@FASTLife_Mal LOL, man, were you out there when they gave me the gun? Man, everybody was running—I almost shot them.""","@FASTLife_Mal lmaoo bruh you was out there when they gave me the strap? Man errybody was runnin, I damn near shot they ass."
"@young_cooley well since both of yall wanna act dumb we at both yall neck bye,""@young_cooley Well, since both of you want to act dumb, we’re coming for both of you. Bye.""","@young_cooley well since both y’all wanna act dumb, we on both y’all necks. bye."
"""""""Yall hoes Wanna argue boud some dick In Jail Come on bitch u Desparate.Asf Hoe Swerve.,Die,And crash"""""",""You all want to argue about some man in jail? Come on, girl, you’re desperate as hell. Get out of here, disappear, and crash.""","Y’all hoes wanna argue ‘bout some dude locked up? Girl, you mad desperate as hell. Bye, gone somewhere, crash out."
"""""""@ItsRioBaby: Hoes Just Wanna Smoke Ya Weed & Fuck, Just Like Thes Scab Ass Niggas"""""",""""""@ItsRioBaby: Women just want to smoke your weed and have sex, just like these unreliable guys.""""""","@ItsRioBaby: Females just wanna smoke yo weed an fuck, just like these scab ass niggas."
"""""""I Hate When A Hoe Scream Suh, But Next Week She Fuckin Ya Ex Boyfriend Hoe U just like the rest of these Ratty Ass Hoes."""""",""I hate when a woman calls you “sis,” but the next week she’s sleeping with your ex-boyfriend. You’re just like the rest of these untrustworthy women.""","I hate when a hoe be all “suh” one week, then next week she out here fuckin’ ya ex. Girl, you just like the rest of these ratchet ass hoes."
"A nigga Got Anotha Thing Comin He Think He gone Beat On Me Cause if i Cant Beat Ya Best believe ima pick up sun an knock yo ass out.,""Someone has another thing coming if he thinks he’s going to hit me, because if I can’t beat you, best believe I’ll pick up something and knock you out.""","A nigga got anotha thing comin if he think he gon put hands on me, cuz if I can’t beat yo ass, best believe I’ma grab sum’n an knock yo ass out."
"Free my fuckin Sister shawdy tears cant stop rollin down my face @PrettyRedBilly . Ilove u suh to death .,""Please release my sister. I can't stop crying, @PrettyRedBilly. I love you so much.""","Free my fuckin sista, shawty. Tears can’t stop rollin down my face, @PrettyRedBilly. I love you to death, fr."
"I Hate When he sagg his pants but he got racks so he cant help it .,""I hate when he sags his pants, but he has a lot of money so he can't help it.""","I hate when he be saggin his pants, but he got them racks so he can’t even help it."
"These hoes be throwing pussy at niggas then be like your Man wanted me! HA I DON'T TRUST THESE HOES FOR SHIT,""These women pursue men and then say, “Your man wanted me!” Ha, I don’t trust these women at all.""","These hoes be throwin’ pussy at niggas, then be like, “Yo man wanted me!” Ha, I don’t trust these hoes for shit."
"""""""Niggas Know They Is Not Bout It , stop Lettn Dese Keyboards Getcyall fuckd up ."""""",People know they are not about that life. Stop letting these keyboards get you all messed up.","Niggas know they ain’t really bout it, stop lettin these keyboards get y’all fucked up."
"@Hey_Breeeee just because I wont speak Spanish? What if I tweeted u in some African languange and I wanted u to respond lol -__-,@Hey_Breeeee just because I won’t speak Spanish? What if I tweeted you in an African language and wanted you to respond? lol -__-",@Hey_Breeeee just cuz I ain’t tryna speak Spanish? What if I hit you up in some African language and wanted you to reply? lol -__-
"@AyeItsFlakaah and ur just mad u can't leave tthe frontyard without telling ur parents (:,@AyeItsFlakaah And you're just upset that you can't leave the front yard without telling your parents (:",@AyeItsFlakaah you just mad cuz you can’t even leave the front yard without tellin yo parents (:
"Oh your parents  got you new shoes for christmas? I get myself new shoes every month.  Lol #sneakerhead,""Oh, your parents got you new shoes for Christmas? I buy myself new shoes every month. Lol #sneakerhead""","Oh, yo’ folks got you some new shoes fo’ Christmas? I stay buyin’ myself new kicks every month. Lol #sneakerhead"
"I texted my first love because I got lonely today.. now I regret it... shoot me nnow,I texted my first love because I felt lonely today... now I regret it... just shoot me now.","I hit up my first love cuz I was feelin lonely today... now I’m regrettin it... man, just shoot me now."
"Omg the guy she was talking to on Facebook is actually a transgendered female #thinkingback,""Oh my gosh, the person she was talking to on Facebook is actually a transgender woman. #thinkingback""",Omg the dude she was talkin to on Facebook really a trans woman fr #thinkingback
