sae_text,aae_text
"As my best friend @Nicholee_Badd says, it's not fun when the rabbit has the gun, lol.","Like my bestie @Nicholee_Badd say, it ain’t so fun when the rabbit got the gun, lol."
"I am not a home wrecker, and I do not like being made to look like one by being lied about! That is not cool!","I ain’t no homewrecker, and I don’t like folks lyin’ on me makin’ me look like one! That ain’t cool!"
How are you going to have two coaches and neither one has time to do their damn job?,How you gon’ have two coaches and neither one got time to do they damn job?
"My mom brought me home another iPhone charger... I feel blessed because if the one I have breaks, I won’t have to spend my own money.","My mama done brought me home another iPhone charger... I’m blessed, ’cause if mine break, I ain’t gotta spend my own money."
"Dejah is asking me if I know the score of the boys’ game, lol. I’m sitting at home just like she is.","Dejah askin me if I know the score of the boys’ game, lol. I’m sittin at home just like she is."
"I don't like being questioned about my past, though! I prefer to move on with the future.","I don't like folks askin' me 'bout my past, for real! I'd rather just move on and look to the future."
"It's hard to tell you I love you when I'm standing over your grave, and I know I won't be able to hear your voice again. #MissMyBestFriend","It’s hard tellin’ you I love you while I’m standin’ over your grave, knowin’ I ain’t never gon’ hear your voice again. #MissMyBestFriend"
"A recruiter called me in the middle of my nap, waking me up and everything, lol.","A recruiter called me right in the middle of my nap, woke me up and everything, lol."
It's my fault! I shouldn't have gotten my hopes up! Things always come back and slap me in the face.,That’s on me! I shouldn’ta got my hopes up! Stuff always come back and smack me in the face.
When I say that my best friend @Nicholee_Badd and I had one incredible day yesterday!,When I tell you me and my bestie @Nicholee_Badd had a bomb day yesterday!
"If it’s not him texting me, then I don’t really care too much to talk, for real.","If it ain’t him hittin’ my phone, I don’t really care to talk, fr."
"""@_MeloBADDAZZ lol don't put your hands on her, I'd be forced to mess you up lol""","""@_MeloBADDAZZ lol don’t put ya hands on her, I’ma have to mess you up fr lol"""
"People shouldn’t be giving off certain vibes, then others wouldn’t make assumptions. It’s complete nonsense. That’s how I see it.","Folks shouldn’t be actin’ a certain way, then people wouldn’t be out here makin’ assumptions. That mess don’t make no sense. That’s just how I see it."
"@notyaveraqechic Lol, it's 12:20 a.m. at night—you definitely aren't thinking about stars. Lol","@notyaveraqechic lol, it’s 12:20 in the mornin—you know you ain’t thinkin bout no stars. lol"
The most you ever hear from some people is when you have something or when they want something. #hatethat -zm,The only time some folks got somethin’ to say is when you got somethin’ or when they want somethin’. #hatethat -zm
I guess it's time for me to tell my mom about Sherena before she finds out from my brother.,Guess I gotta tell my mama 'bout Sherena before my brother do.
"""@_BeautifulSinn: @kill_them_alll Yes, like it's not cold outside! Seriously, people are just trying to look good.""","""@_BeautifulSinn: @kill_them_alll Yeah, like it ain’t even cold out here! For real, folks just tryna look good."""
Buckwild is my favorite show. She had sex in Anna's bed when her own bed was less than two feet away.,"Buckwild my favorite show fr. She was out here havin’ sex in Anna bed when her own bed was right there, not even two feet away."
"@iluvtima Lol, no, I love things like that... So fun! But thanks, I'll try to be!","@iluvtima Lol, nah, I love stuff like that... That be so fun! But thanks, I’ma try to be!"
Now just waiting for this damn blood work to see if I have pregnancy diabetes.,Now I’m just waitin’ on this damn blood work to see if I got that pregnancy diabetes.
"Especially nobody’s door, and you don’t know what they have waiting for the other person.","Especially ain’t nobody’s door, ’cause you don’t know what they got waitin’ on the other side for you."
"I lost my dollar, and my friend said, ""Finders keepers."" I told them to shut up and give me my stuff back! #Wedontlovethesehos","I lost my dollar, and my friend talkin’ ‘bout, “Finders keepers.” I told ‘em, “Man, shut up and run me my stuff back!” #Wedontlovethesehos"
"I’m staying up all night, so I’m going to need someone to talk to until I fall asleep.","I’m finna be up all night, so I’ma need somebody to talk to till I fall asleep."
Sometimes it's good just to sit back and listen to other people's problems instead of always complaining about your own.,Sometimes it’s good to just sit back and listen to other folks’ problems instead of always complainin’ bout your own.
"When unattractive women think they’re extremely attractive, like what the fuck, sit your ugly ass down.","When ugly girls swear they fine as hell, like what the fuck, sit yo ugly ass down."
@Drewisk_2k so that’s funny… so you’re trying to act different on Twitter? Lmao… don’t deny your love for me lol,@Drewisk_2k oh that’s funny… so you tryna act brand new on here? Lmao… don’t front like you don’t love me lol
"Especially on my dad’s side, I don’t associate with some of my brothers and sisters, and Aujani.","Especially on my daddy side, I don’t really mess with some of my brothers and sisters, and Aujani."
"Hanging out with Kenslie. Remember, I only associate with attractive women—that goes for attractive babies too. LOL @KENSLIE_mom",Chillin wit Kenslie. Y’all know I only kick it wit fine women—that go for cute babies too. LOL @KENSLIE_mom
"Out with Kenny, me and my other little one, Kenslie... @KENSLIE_mom just had her, but she’s mine for sure.","Out wit Kenny, me an’ my other lil one, Kenslie... @KENSLIE_mom just had her, but she mine fo’ sure."
"@WHO_BIGGDREAK, you’re a big, heavy, long ostrich-necked lame. LOL, that’s what Liyah told me to tell you.","@WHO_BIGGDREAK, you a big, heavy, long ostrich-necked lame. LOL, that’s what Liyah told me to tell you."
"Are you not my friend anymore? What, are we six years old? I don’t need any friends, sweetheart… Grow up.","You ain’t my friend no more? For real, we actin’ like we six? I don’t need no friends, baby… Go head and grow up."
"If you don't get a text from me at midnight, that means I left you behind in 2012.","If you ain’t get a text from me at midnight, that mean I left you back in 2012."
"The text I just received: I can't do this all-boys school stuff anymore, man! It's so gay, lol.","The text I just got: I can't do this all-boys school stuff no more, man! This so gay, lol."
"She dances provocatively on a Monday... She never falls in love, but she noticed me in the club. She puts in work. O_o","She be dancin’ all wild on a Monday… She don’t ever catch feelings, but she peeped me in the club. She stay on her grind. O_o"
"@_MsTreasure_  Haha, and look up the Michael Kors ones—I just bought the vanilla Michael Kors. And, um, Kate Spade.","@_MsTreasure_  Lol, and check out the Michael Kors ones—I just copped the vanilla Michael Kors. And, uh, Kate Spade too."
Why is my mom in the kitchen eating cookies? It’s 5 a.m.—no wonder she’s a diabetic.,Why my mama in the kitchen eatin’ cookies? It’s 5 in the mornin’—no wonder she a diabetic.
My mouth is dry and there are sharp rocks in the creases of my eyes. I welcome the #morning.,Mouth dry and got sharp rocks in the corners of my eyes. Welcomin’ the #morning.
Let’s just say… you know… I just happened to accidentally sleep with your girlfriend—whose fault would that be?,Lemme just say… you know… I just so happened to accidentally sleep wit’ yo girl—who that really on?
"If your girlfriend doesn’t complain about anything you do except for the time you’re supposed to spend together, you should commit to her.","If yo girl don’t trip about nothin you do except when it come to spendin time together, you need to lock her down."
It’s funny when your ex can’t text you back but adds you as a friend on Facebook.,It’s funny how your ex can’t text you back but wanna add you on Facebook.
"@Shaila_Simone Girl, I’ve been to that place five times and have never attended a single class.","@Shaila_Simone Girl, I done been to that place five times and ain’t never went to a single class."
"It was just a color game. I say what I mean and mean what I say, so you can't be upset. I don't want your child's father—my cousin was with him.","It was just a color game. I said what I said, so you can’t be mad. I don’t want your baby daddy—my cousin already had him."
"@So_Money_Makin Some women are getting upset over a color game and want to bring the issue to Twitter. I was honest—her baby daddy wants to have sex, and that's not going to happen.","@So_Money_Makin Some women gettin mad over a color game and wanna bring it to Twitter. I kept it real—her baby daddy tryna smash, and that ain’t happenin."
"@So_Money_Makin man, it's pointless because I don't want her baby daddy. He has never come at me. I just said the first thing that came to mind. Hell, you know how many.","@So_Money_Makin man, it ain’t even worth it cuz I don’t want her baby daddy. He ain’t never come at me. I just said the first thing that popped in my head. Hell, you know how many."
"@NishTHUGa, are you really talking about him, Nisha? You could have done better than that, talking about someone like that. You know I'm ready any day, so why do that?","@NishTHUGa, you really out here talkin’ bout him, Nisha? You coulda did better than that, talkin’ on somebody like that. You know I’m ready any day, so why you doin’ that?"
Her oral skills were so amazing that I bought her a Chrysler 300.,Her mouth game was so fire I went and got her a Chrysler 300.
"I'm sorry, but I need the text of the original tweet in order to provide a translation. Please provide the content of the tweet you would like translated.","I’m sorry, but I need the text of the original tweet so I can give you a translation. Go ‘head and send me what you want translated."
Broke guys make me sick—I want to throw up. Lame guys talk too much and need to be quiet.,Broke dudes make me sick—I wanna throw up. Lame dudes talk too much and needa be quiet.
"People say weed smokers are lazy, but look, the blunt doesn’t light itself or pass itself.","Folks be sayin’ weed smokers lazy, but look, the blunt don’t light itself or pass itself."
No man wants an unwealthy woman; you have to be able to provide because it's 50/50 around here.,Ain’t no man wantin’ a broke woman; you gotta be able to bring somethin’ to the table ‘cause it’s 50/50 out here.
"@So_Money_Makin I have my eye on you. Just wait until I catch you—Mr. Shayee is a freak, lol.","@So_Money_Makin I got my eye on you. Just wait til I catch you—Mr. Shayee a freak, lol."
"The next time I get seriously involved with a guy, he better stay focused and work hard.","Next time I get serious wit’ a dude, he betta stay on his grind and keep it real."
"That huge church with all those people crying and hollering, saying, ""Why did you have to take my son?""—that’s what those guns are about.","That big ol’ church fulla folks cryin’ and hollerin’, talkin’ ‘bout, “Why you had to take my son?”—that’s what them guns be about."
Not every guy is going to fail if his hustle is top-notch; it's those wannabe types who can't succeed—the ones who just want to spend money.,Not every dude gon’ fail if his hustle on point; it’s them wannabes who can’t make it—the ones just tryna spend money.
"If someone is shooting at your friends and you’re just holding the pistol, shaking, you’re a coward.","If somebody shootin’ at your friends and you just holdin’ the piece, shakin’, you a coward."
"@NishTHUGa No, I have a choice. I'm an adult—that's your problem, always worrying about me. I don't have sex for a living; I make money. Say that.","@NishTHUGa Nah, I got a choice. I’m grown—that’s yo problem, always worried ‘bout me. I don’t fuck for a livin’; I get money. Say that."
"@NishTHUGa, you are dismissed, you worthless woman. Shaye, don't do it because I'm serious about this.","@NishTHUGa, you can go, you ain't worth nothin'. Shaye, don't do it 'cause I'm dead serious bout this."
"@KristyTwinKash I have stamina, twin, no lie. People should be careful about what they say because I call people out like that. But stay safe, twin. MWAH","@KristyTwinKash I got stamina, twin, no cap. Folks betta watch what they say cuz I be callin’ folks out like that. But stay safe, twin. MWAH"
"@KristyTwinKash I know because there’s a difference between being insecure and when someone is actually talking about you, because I’ll say your name.","@KristyTwinKash I know cuz it’s a difference between bein’ insecure and when somebody really talkin’ bout you, cuz I’ma say yo name."
"@Suwoo_Cheetah lol I’m dying, she needs to make it clearer or something. I don’t know what that is. Is that her real name on there?","@Suwoo_Cheetah lol I’m weak, she gotta make it clearer or somethin. Ion even know what that is. That’s her real name on there?"
"@PeachhDaProblem, get a grip and stop copying my stuff because I don’t have time to play with your weak child. Are you even legal? Because you talk a lot.","@PeachhDaProblem, gone head and get a grip, stop tryna copy my stuff ‘cause I ain’t got time to play wit yo weak ass. Is you even legal? ‘Cause you stay runnin’ your mouth."
I don't want to be in a relationship; I just want someone I can hang out with and have sex with occasionally. I don't want to meet your mother—we're just friends.,I ain't tryna be in no relationship; I just want somebody I can chill with and mess around with sometimes. I ain't tryna meet your mama—we just friends.
"@itsBGbitch Oh, that vaporizer will keep all the germs out of the air you all breathe and everything.","@itsBGbitch Oh, that vaporizer gon’ keep all them germs out the air y’all breathin’ and everything."
"Man, one day I was so wet that my ex mistook it for my vagina. I cried and was telling him, ""Not all the way back there, honey, no.""","Mane, one time I was so wet my ex thought it was my coochie. I was cryin’ tellin’ him, “Not all the way back there, baby, nah.”"
"@MATTIE_MY_NIGGA if you don't know what that woman has, you better use protection to be safe.","@MATTIE_MY_NIGGA if you don't know what that woman got, you betta use protection to stay safe."
"I can't stand ghetto girls; they are so loud and uncouth, shaking my head. I can't tolerate it—it really irritates me.","I can't stand ghetto girls; they be so loud and uncouth, smh. I can't deal—it really get on my nerves."
#One of my followers called me while she was in the shower. I think she’s trying to tell me something.,#One of my followers hit me up while she was in the shower. I think she tryna tell me somethin.
I have to work hard; I won’t stop hustling and I don’t quit. I shine like no one else—I’m on a different level.,I gotta grind hard; I ain’t never gon’ stop hustlin’ and I don’t quit. I shine different—I’m on a whole ’nother level.
"Deep down, I feel and know that my exes made things really hard for me. Shaking my head, she just doesn’t know.","Deep down, I feel and know my exes really made it hard for me. Smh, she just don’t even know."
"LOL, what the hell just drove or flew past my house? It was loud as hell.","LOL, what the hell just rolled or flew past my house? That joint was loud as hell."
"""@HoesLove_LilZay: Girls let the lamest, brokest, and ugliest guys date them. Shaking my head, laughing. That's so true.""","""@HoesLove_LilZay: Girls be lettin’ the lamest, brokest, and ugliest dudes get wit’ them. Smh, I’m weak. That’s so real."""
"@LifeOfA_Savage Yes, for sure. Berrion was always supposed to match with loud and everything, like I told him in jail—straight gas. But I’ll hit you all up, it’s on.","@LifeOfA_Savage Yeah, fa sho. Berrion always s’posed to match wit loud and all that, like I told him in jail—straight gas. But I’ma hit y’all up, it’s on."
I believe that #CowboysNation should recruit Russell Wilson #3 from the Seahawks. He’s running the ball and doing everything out there.,I think #CowboysNation need to go get Russell Wilson #3 from the Seahawks. He out there runnin’ the ball and doin’ everything.
I want to go to Atlanta Motor Speedway so I can experience this @NASCAR adrenaline rush around the tracks.,I wanna hit up Atlanta Motor Speedway so I can feel that @NASCAR adrenaline rush ridin’ ‘round the track.
@The12Signs: Advice you can only get from your #Libra friend: Anything related to your boyfriend or girlfriend,@The12Signs: Only yo #Libra friend gon’ give you advice when it come to your man or your girl.
"Bernie was acting high after being on the phone, lol. He’s still my crush! (:","Bernie was actin’ all high after bein’ on the phone, lol. He still my crush tho! (:"
"James made a big mistake tonight, shaking my head... He doesn't even know it. <<<<<<<","James done messed up big time tonight, smh... He don't even know it."
"Do you want an Australian kiss? It's just like a French kiss, but it's down under.","You want an Australian kiss? It’s just like a French kiss, but it’s down under."
People need to realize... Attracting random women is not an accomplishment; anyone can do that. Try attracting a real woman.,Folks needa realize... Pullin random women ain’t no achievement; anybody can do that. Try attractin a real woman.
"""@DIMPLES_1314: @1212woowoo You just got it done, I know, but it's messy and Mom said so.""","""@DIMPLES_1314: @1212woowoo Yeah, you just got it done, I know, but it’s still messy and Mama said so."""
I want you to myself. I want to call you mine and only mine!,"I want you all to myself. I wanna call you mine, just mine!"
I guess I'm going to take my sew-in out and wear a bun until I get a new one!,Guess I’ma take my sew-in out and rock a bun ’til I get a new one!
"Trying to do anything to get in, cool. I don't care; I'm not dealing with it. If you want to act, then take your act somewhere else!","Tryna do anything just to get in, aight cool. I don’t care; I ain’t dealin’ wit it. If you wanna act up, then take that mess somewhere else!"
"He really just made me angry, but I don't want to be mad at him because I messed up!","He really just got me mad, but I ain’t tryna be mad at him ’cause I’m the one who messed up!"
Even a skilled player could someday become the pawn of a more skilled player; the game is simply called karma!,Even a skilled player can end up gettin’ played by somebody even slicker; that’s just how karma work!
"Take time out of your day to talk about the next woman, for what reason?","Take time out yo day to talk bout the next woman, for what?"
"Lmao, people can't criticize anyone's clothes when every time you show up, you look like a complete mess!","Lmao, folks can’t say nothin’ bout nobody clothes when every time you pop out, you lookin’ a whole mess!"
"I used to be like you in high school—emotional, hyper, sexually confused. And I’m not sexually confused!","I used to be like you in high school—emotional, hype, sexually confused. And I ain’t sexually confused!"
My sister’s and my mother’s reactions and attitudes toward each other are deeply irritating; I feel like my only option is to go to bed.,"My sister and my mama be gettin’ on each other nerves so bad, it just workin’ my last nerve. I feel like all I can do is go lay down."
"I’m not really good at flirting, but “You had me at hello” was one of the best lines in a movie to me!","I ain’t really good at flirtin’, but “You had me at hello” was one of the best lines in a movie to me!"
"@RednaxelaRP Oh please, don’t do it. It’s imperative that your first viewing of Django is on the big screen only!","@RednaxelaRP Man, don’t do it. You gotta see Django on the big screen for your first time, for real!"
"My God, I need to get out of here and I have no idea how! I’m completely exhausted and I still have 3 hours left.","Lawd, I gotta get up outta here and I don’t even know how! I’m tired as hell and still got 3 more hours left."
"@terjohn11 @BDay_928 My computer was malfunctioning and wouldn’t play it, but I’ll listen to it before I leave for work.","@terjohn11 @BDay_928 My computer was actin’ up and wouldn’t play it, but I’ma listen to it before I head out for work."
I think I might be getting a new job! No phones and no customers—yes! I really hope this works out!,I think I’ma get me a new job! No phones and no customers—yesss! I really hope this work out!
"Until now, I thought I was wearing my dark blue jeans and then finally realized they’re black. Shaking my head. I spent half my day believing a lie. Laughing out loud.","Up til now, I thought I had on my dark blue jeans, then finally realized they black. Smh. Spent half my day believin a lie. Lol."
"Women say, “I can fight!” #NeverLacking, but every time they get into a fight, she ends up with a black eye and lies, saying, “I was caught off guard.”","Women be like, “I can fight!” #NeverLacking, but every time they get in a fight, she end up with a black eye talkin’ ‘bout, “I was caught off guard.”"
"Just because you are light-skinned doesn’t mean you will get women, because you can be attractive and light-skinned but have no game! So stop showing off just because you’re light-skinned.","Just ’cause you light-skinned don’t mean you gon’ get women, ’cause you can be fine and light-skinned but still ain’t got no game! So quit showin’ out just ’cause you light-skinned."
"If I were a man, I would have oral sex with a different woman every day, no bullshit.","If I was a man, I’d be out here givin’ head to a different woman every day, no cap."
"My ex is so funny! Why is he talking to me? It's been over, hoe.","My ex so funny! Why he still talkin’ to me? It been over, hoe."
"I refuse to cry about anything, lol. I look so ugly when I'm trying to hold it in.","I ain’t finna cry bout nothin, lol. I be lookin so ugly tryna hold it in."
"If you are overweight and sitting down, there is a 100% chance that your butt crack is showing.","If you big and sittin’ down, yo’ butt crack definitely showin’."
"@_ThugLOLA_ @_thefamousmak_ Oh no! You didn’t tweet me back, but you’re tweeting him?! Wow.","@_ThugLOLA_ @_thefamousmak_ Oh nah! You ain’t hit me back, but you tweetin’ him?! Wow."
I’m going to find someone to talk to because I refuse to go to sleep early today!,I’ma find somebody to talk to ’cause I ain’t goin’ to sleep early today!
Is she pregnant? That’s none of your business. Does she perform oral sex? That’s her choice. Are they broke? Not everyone has money. People really focus on the wrong things.,She pregnant? That ain’t none of yo’ business. She give head? That’s her choice. They broke? Not everybody got money. Folks really be worried ’bout the wrong things.
"I love Clark and I can vouch for that! I’ve loved him for a while; I just haven’t told him, lol.","I love Clark and I can vouch for that! Been lovin’ him for a minute; just ain’t told him yet, lol."
"When McDonald's only gives you one pack of sauce... <<< I ordered a 20-piece nugget meal, what am I supposed to do with just one pack!?","When McDonald’s only give you one pack of sauce... <<< I got a 20-piece nugget meal, what I’m s’posed to do wit just one pack!?"
"I really felt like we could have had a relationship, but then you turned out to be a piece of shit.","I really thought we coulda had somethin’, but then you turned out to be ain’t shit."
You texted me at 3 in the morning. Did you really think I was awake?,You hit my phone at 3 in the mornin’. You really thought I was up?
"#ThoughtsInTheHallway Let me be late to class because this girl wants to walk slowly, and someone is going to get their ass beat!","#ThoughtsInTheHallway Let me be late to class cuz this girl wanna walk slow, and somebody gon’ get they ass beat!"
I don't even let things bother me anymore! It's pointless. I'm an adult and I refuse to look like a fool!,I don't even let stuff get to me no more! Ain't no point. I'm grown and I ain't finna look like no fool!
You are 26 and he is 51. What do you mean you’re in love? That man is the same age as your father!,You 26 and he 51. What you mean you in love? That man old enough to be your daddy!
"@_PrettyPryncess Lmfao, you know ... does he have a Twitter? (He’s in our 3rd and 5th period.)","@_PrettyPryncess Lmfao, you know ... he got a Twitter? (He in our 3rd and 5th period.)"
"I keep my circle small. Just because we talk doesn’t mean we’re close, and just because we’re close doesn’t mean we’re friends. Know the difference.","I keep my circle small. Just ’cause we talk don’t mean we close, and just ’cause we close don’t mean we friends. Know the difference."
"@_ThugginAss_ @Cough_MyTweet Making indirect tweets. People didn’t have any problem with her. All I did was make a tweet, lol.","@_ThugginAss_ @Cough_MyTweet Throwin’ subs. Ain’t nobody had no problem wit her. All I did was tweet, lol."
"@_ThugLOLA_ What did your aunt say? Because if she said yes, I want to leave with you tomorrow.","@_ThugLOLA_ What yo aunt say? Cuz if she said yeah, I’m tryna leave wit you tomorrow."
"@_ThugLOLA_ Oh well, when you get her, let her know because my mom keeps asking what I’m going to do.","@_ThugLOLA_ Oh well, when you get her, let her know cuz my mama keep askin what I’m finna do."
"I hate when people are watching me and text my phone like, ""Are you in a relationship?"" And I'm thinking, ""Where did this come from?""","I hate when folks be watchin’ me and textin’ my phone like, “You got a man or somethin’?” And I’m just like, “Where this come from?”"
I hate when people try to buy things for me. I have my own money. Your stuff isn’t needed here.,I hate when folks try to buy me stuff. I got my own money. Ain’t nobody need your stuff here.
"I doubt that. You need to put those glasses back on in your profile picture, bitch!","I doubt that. You needa put them glasses back on in yo profile pic, bitch!"
"@Lovinq_Markisha Oh my Lord. They're talking a lot of trash on Twitter. No, honey, confront me in person.","@Lovinq_Markisha Lawd have mercy. They runnin’ they mouth all up on Twitter. Nah baby, say it to my face."
"Ooh, I think I'm about to take a nap before I go back up the street.","Ooh, I think I'm finna take a nap before I head back up the street."
"@JaiylaProudMom Girl, no! Whitney’s cousin! I already told her I’m sure I’ll have another client soon, haha (you)! It was only $30!","@JaiylaProudMom Girl, naw! Whitney cousin! I already told her I’m sure I’ma have another client soon, haha (you)! It was only $30!"
"Tonight I was going to do homework, but I need to get some sleep after only getting 3 hours of sleep last night.","Tonight I was finna do my homework, but I gotta get some sleep after only gettin’ 3 hours last night."
"You never stop loving someone; either you always will, or you never did in the first place.","You don’t ever stop lovin’ somebody; either you always gon’ love ’em, or you ain’t never loved ’em to begin with."
"People do too much over the little things. I’m telling you about these women out here. It’s all cool though, I’m not worried about it. #PettyAF","Folks be doin’ the most over some lil stuff. I’m tellin’ you, these women out here, man. But it’s cool tho, I ain’t worried ’bout it. #PettyAF"
"""@ImOn_MyTweets You are so cute and I would like to spend time with you, baby. Hit me up.""","""@ImOn_MyTweets You so cute, and I wanna spend some time wit you, baby. Hit me up."""
"""@Pooh_ashle: @Ososexiishere, where did you go and where did Lil Ashley go? Dowling went with Teanna and went to Skatingland. Me, Lil Ashley, Devin, Stephan, and Anthony went, too. Why?""","@Pooh_ashle: @Ososexiishere, where you go and where Lil Ashley at? Dowling went wit Teanna and went to Skatingland. Me, Lil Ashley, Devin, Stephan, and Anthony went too. Why?"
So am I not doing a good job with this baby shower? Because I thought I was...,So I ain’t doin’ a good job wit’ this baby shower? ’Cause I thought I was...
What do you do when the person who would make you feel better is the one person who won’t talk to you?,What you s’posed to do when the one person who could make you feel better the same one who won’t even talk to you?
"Every time I call @CaliGirl_Smiley, something distracts me and I remember to call her back hours later!","Every time I call @CaliGirl_Smiley, somethin’ always come up and I end up rememberin’ to hit her back hours later!"
Don’t you hate when you know someone’s face and can’t remember their name? Shaking my head. I’m really bad with that.,Don’t you hate when you know somebody face but can’t remember they name? Smh. I’m real bad wit that.
"This is one thing I think about when I sleep. Lol, my mind is like a movie theater—there’s a little bit of every genre in there.","This one thing be on my mind when I’m sleep. Lol, my head like a movie theater—got a lil bit of every genre up in there."
That was a hell of a speech—it was almost as good as Michelle Obama's at the 2012 DNC! Lol @DeJanee_Fennell @DoubleR17 #scandal,That was one helluva speech—it damn near was as good as Michelle Obama’s at the 2012 DNC! Lol @DeJanee_Fennell @DoubleR17 #scandal
Lol @hUsSaNmiKhAiL @FolANUmal should be happy to know new episodes of Bleach come on Toonami next Saturday.,Lol @hUsSaNmiKhAiL @FolANUmal gon’ be happy to know new episodes of Bleach comin’ on Toonami next Saturday.
"@WestIndieBEAUTY No, no, no, we are not trying to separate. You all have people over there falsely claiming to be part of us who want to join us now. We are fine without you all.","@WestIndieBEAUTY Nah, nah, nah, we ain’t tryna separate. Y’all got folks over there actin’ like they one of us, now they wanna come join us. We good without y’all."
"Lol, while watching Family Feud, Peter says, ""I thought you had to be in the NBA to hit women."" Lol","Lol, watchin Family Feud, Peter gon’ say, “I thought you had to be in the NBA to be hittin on women.” Lol"
"@BigSean I mean @Dbenton68, could you read me a poem before I go to sleep?","@BigSean I mean @Dbenton68, can you read me a poem ‘fore I go to sleep?"
"It’s really cold outside, and it’s even colder in my store. I am not properly dressed for this nonsense.","It’s mad cold outside, and it’s even colder up in my store. I ain’t even dressed right for all this mess."
"@TheNames_Steven @ItsCynthiaaBro_ shaking my head, Steven, direct message me when you see this. You have the story wrong; I'll fill you in.","@TheNames_Steven @ItsCynthiaaBro_ smh, Steven, hit my DMs when you see this. You got the story messed up; I’ma put you on game."
"Shaking my head, people are thinking incorrectly. Man, I don't know—if one of my followers hadn't done what she did, I could have gotten his phone back, but she messed things up for him.","Shakin my head, folks be thinkin all wrong. Man, I’on even know—if one of my followers ain’t do what she did, I coulda got his phone back, but she messed it up for him."
"Hmmmm, I wonder what mine say. @MFsLoveTerance: A girl's eyebrows tell you a lot about herself.","Hmmm, I wonder what mine sayin. @MFsLoveTerance: A girl eyebrows gon’ tell you a lot ‘bout herself."
"Boy or Ruzzle is trying to get to know me better, so I took my picture down, lol.","Boy, Ruzzle tryna get to know me better, so I took my picture down, lol."
"@SMarinoBennett lol drinking stories and people who couldn’t handle the weed lol just wanted to say what’s up, I didn’t see your Facebook.","@SMarinoBennett lol them drinkin stories and folks who couldn’t handle the weed lol just wanted to say what’s good, ain’t see you on Facebook."
"Every movie I watched today had at least one really arrogant guy, lol.","Every movie I watched today had at least one real arrogant dude, lol."
"""@RealTalk: Do not ask me for the truth if you cannot handle the answer. Real Talk""",@RealTalk: Don’t ask me for the truth if you ain’t ready for the answer. Real Talk
That movie Four Brothers had me shedding tears when the little brother died outside. He reminded me so much of my younger brother!,"Man, that movie Four Brothers had me out here sheddin’ tears when lil bro died outside. He reminded me so much of my baby brother!"
"I was supporting Jim Harbaugh back when he was on Tecmo Bowl 1 and Super Tecmo as the quarterback for the Bears. He deserves that ring. Congratulations, 49ers!","I been ridin’ wit Jim Harbaugh since he was on Tecmo Bowl 1 and Super Tecmo as the Bears’ quarterback. He deserve that ring fr. Congrats, 49ers!"
"Yes, that was messed up. #EddieJones never got a ring with the Miami Heat. He was the best Heat player besides Zo, Tim Hardaway, and Jamal Mashburn.","Yeah, that was messed up fr. #EddieJones ain’t never get a ring wit the Heat. He was the best Heat player besides Zo, Tim Hardaway, and Jamal Mashburn."
“It’s hard to rob a gun store; they have guns! — in Malvo’s voice from Everybody Hates Chris.”,“It’s hard tryna rob a gun store; they got guns! — in Malvo’s voice from Everybody Hates Chris.”
Have you ever gotten a cut and don’t know where it came from or how you got it? #LifeLessons,You ever get a cut and don’t even know where it came from or how you got it? #LifeLessons
Some of the things I said on #Facebook a few years ago just make me shake my head!,Some thangs I said on #Facebook a few years back just got me shakin my head!
A wonderful fact to reflect upon is that every human being is inherently a profound secret and mystery to everyone else. #Dickens,A wild thing to think about is how everybody really a deep secret and mystery to everybody else. #Dickens
"Someone tweet my birthday, 9/14. I'll give you a shoutout if you do! :)","Somebody tweet my birthday, 9/14. I’ma shout you out if you do! :)"
"#Wale’s wordplay is so impressive, I know people don’t catch everything he says the first time they hear it!","#Wale’s wordplay be so impressive, I know folks don’t catch everything he say the first time they hear it!"
"Shout out to @ABrokeHoeDream_. Some of you broke guys need to connect with her—she’s got game, plus she’s pretty and curvy.","Big shoutout to @ABrokeHoeDream_. Some of y’all broke dudes need to link up wit her—she got game, plus she fine and thick."
"I hate those Viagra commercials; they’re so fake. Who’s going to be having sex when they’re 80 years old? Not me, lol.","Man, I can’t stand them Viagra commercials; they so fake. Who finna be out here havin’ sex at 80 years old? Not me, lol."
"No, you are the best, baby. I wouldn’t be happy if it weren’t for you, Keria.","Nah, you the best, baby. I wouldn’t even be happy if it wasn’t for you, Keria."
"@YepThatsEbony You are the first girl I have seen my friend acknowledge, so he does care, lol.","@YepThatsEbony You the first girl I seen my friend claim, so he do care, lol."
She said “a minute” that’s going to turn into an hour—she must be on the phone with someone.,She said “a minute” but you know that’s gon’ turn into a whole hour—she prolly on the phone wit somebody.
"I really wanted to sleep with him tonight... I guess I’m crying myself to sleep. I hate when I get too sleepy, because I say too much.","I really wanted to sleep wit him tonight... Guess I’m finna cry myself to sleep. I hate when I get too sleepy, ’cause I be sayin’ too much."
I wish we could have talked it out. Maybe I could have slept this headache away. Oh well.,Wish we coulda talked it out. Maybe I coulda slept this headache off. Oh well.
"It’s a huge slap in my face, but obviously you’re bold enough to do that nonsense… but I guess you don’t care enough to let me see a guy’s name.","It’s a big slap in my face, but clearly you bold enough to pull that mess… but I guess you don’t care enough to let me see dude’s name."
